order_id,user_id,order_date,channel,product_id,quantity,unit_price,revenue
454,2437,2025-12-09 10:53:58,referral,25,1,65.71,65.71
455,2455,2026-03-18 09:44:05,email,42,1,37.05,37.05
455,2455,2026-03-18 09:44:05,email,32,2,131.53,263.06
455,2455,2026-03-18 09:44:05,email,20,2,79.41,158.82
456,2458,2026-02-20 10:06:54,referral,11,1,108.79,108.79
457,2461,2026-04-13 02:17:46,organic,12,3,116.92,350.76
457,2461,2026-04-13 02:17:46,organic,10,1,101.9,101.9
458,2463,2026-02-14 22:34:19,paid_search,1,3,497.09,1491.27
459,2473,2025-09-14 17:18:32,referral,37,1,40.27,40.27
459,2473,2025-09-14 17:18:32,referral,25,1,65.71,65.71
459,2473,2025-09-14 17:18:32,referral,14,2,73.61,147.22
460,2474,2026-01-22 14:27:30,email,10,2,112.09,224.18
461,2485,2025-10-07 06:59:06,email,1,1,520.76,520.76
461,2485,2025-10-07 06:59:06,email,5,1,122.91,122.91
462,2487,2026-01-03 22:19:43,direct,22,2,58.42,116.84
462,2487,2026-01-03 22:19:43,direct,16,1,191.3,191.3
462,2487,2026-01-03 22:19:43,direct,11,3,94.6,283.8
463,2491,2026-01-04 05:14:29,email,32,2,131.53,263.06
464,2496,2025-10-25 10:27:33,email,31,1,152.52,152.52
465,2503,2025-09-08 17:29:10,email,12,1,128.61,128.61
465,2503,2025-09-08 17:29:10,email,11,3,104.06,312.18
465,2503,2025-09-08 17:29:10,email,32,2,131.53,263.06
466,2506,2026-04-24 03:57:34,email,22,1,64.26,64.26
466,2506,2026-04-24 03:57:34,email,42,2,37.05,74.1
467,2512,2026-03-06 00:30:42,referral,14,1,73.61,73.61
468,2513,2025-10-15 03:21:17,direct,16,2,191.3,382.6
468,2513,2025-10-15 03:21:17,direct,42,1,33.68,33.68
469,2516,2025-11-24 13:26:03,organic,20,1,72.19,72.19
469,2516,2025-11-24 13:26:03,organic,10,2,101.9,203.8
469,2516,2025-11-24 13:26:03,organic,42,1,33.68,33.68
470,2524,2026-06-17 22:19:29,email,12,3,128.61,385.83
470,2524,2026-06-17 22:19:29,email,14,1,70.41,70.41
471,2526,2025-09-14 07:41:08,organic,25,1,57.14,57.14
471,2526,2025-09-14 07:41:08,organic,27,1,64.66,64.66
471,2526,2025-09-14 07:41:08,organic,11,3,94.6,283.8
472,2529,2026-05-10 08:01:24,organic,32,2,119.57,239.14
472,2529,2026-05-10 08:01:24,organic,18,3,128.0,384.0
473,2531,2025-10-26 06:48:58,referral,22,3,67.18,201.54
473,2531,2025-10-26 06:48:58,referral,29,1,114.88,114.88
473,2531,2025-10-26 06:48:58,referral,32,2,137.51,275.02
474,2539,2025-10-19 03:37:48,email,26,1,24.63,24.63
475,2543,2026-03-21 13:38:14,direct,16,1,191.3,191.3
476,2546,2026-03-31 16:38:47,organic,4,3,466.24,1398.72
476,2546,2026-03-31 16:38:47,organic,12,1,116.92,116.92
477,2550,2026-05-04 07:00:55,email,31,1,152.52,152.52
478,2556,2026-05-12 05:46:41,social,4,1,396.3,396.3
479,2557,2026-05-05 03:41:28,email,14,1,70.41,70.41
479,2557,2026-05-05 03:41:28,email,9,3,80.55,241.65
480,2559,2026-02-27 15:17:52,organic,26,3,22.39,67.17
481,2569,2026-01-28 17:32:12,email,11,2,104.06,208.12
481,2569,2026-01-28 17:32:12,email,18,2,140.8,281.6
482,2575,2026-04-24 05:28:09,email,4,3,512.86,1538.58
483,2578,2025-11-16 16:58:17,referral,11,1,108.79,108.79
483,2578,2025-11-16 16:58:17,referral,27,2,74.36,148.72
484,2581,2026-01-05 02:24:35,referral,20,2,83.02,166.04
484,2581,2026-01-05 02:24:35,referral,5,2,128.5,257.0
485,2585,2025-12-06 09:52:00,referral,20,2,83.02,166.04
486,2588,2026-01-23 00:09:13,direct,29,1,99.9,99.9
486,2588,2026-01-23 00:09:13,direct,16,1,191.3,191.3
486,2588,2026-01-23 00:09:13,direct,14,1,64.01,64.01
487,2597,2026-03-13 14:29:55,organic,14,3,64.01,192.03
487,2597,2026-03-13 14:29:55,organic,16,2,191.3,382.6
487,2597,2026-03-13 14:29:55,organic,25,3,57.14,171.42
488,2598,2026-01-19 05:43:44,email,11,2,104.06,208.12
488,2598,2026-01-19 05:43:44,email,40,2,27.43,54.86
488,2598,2026-01-19 05:43:44,email,18,1,140.8,140.8
489,2599,2026-03-30 06:15:31,paid_search,20,3,75.8,227.4
489,2599,2026-03-30 06:15:31,paid_search,10,1,107.0,107.0
490,2601,2025-11-29 08:17:55,referral,32,2,137.51,275.02
490,2601,2025-11-29 08:17:55,referral,10,1,117.19,117.19
490,2601,2025-11-29 08:17:55,referral,14,1,73.61,73.61
491,2603,2026-04-09 06:00:17,organic,20,2,72.19,144.38
491,2603,2026-04-09 06:00:17,organic,1,2,473.42,946.84
492,2604,2026-01-23 01:15:18,email,32,2,131.53,263.06
492,2604,2026-01-23 01:15:18,email,4,1,512.86,512.86
492,2604,2026-01-23 01:15:18,email,12,1,128.61,128.61
493,2613,2025-09-08 11:47:20,email,4,3,512.86,1538.58
493,2613,2025-09-08 11:47:20,email,32,1,131.53,131.53
493,2613,2025-09-08 11:47:20,email,5,3,122.91,368.73
494,2618,2025-12-19 10:44:10,organic,32,3,119.57,358.71
494,2618,2025-12-19 10:44:10,organic,10,3,101.9,305.7
495,2624,2025-11-07 18:41:24,direct,42,2,33.68,67.36
496,2626,2026-03-09 13:41:40,organic,14,1,64.01,64.01
497,2639,2025-12-11 16:30:36,email,20,1,79.41,79.41
497,2639,2025-12-11 16:30:36,email,42,3,37.05,111.15
498,2644,2025-11-22 01:51:57,email,24,1,39.49,39.49
498,2644,2025-11-22 01:51:57,email,25,2,62.85,125.7
498,2644,2025-11-22 01:51:57,email,33,2,145.66,291.32
499,2645,2025-12-25 06:53:58,referral,17,2,109.18,218.36
499,2645,2025-12-25 06:53:58,referral,40,2,28.68,57.36
500,2650,2026-02-23 07:16:10,email,38,1,8.78,8.78
500,2650,2026-02-23 07:16:10,email,9,1,80.55,80.55
500,2650,2026-02-23 07:16:10,email,35,3,22.77,68.31
501,2652,2026-06-22 02:15:43,direct,37,3,35.02,105.06
502,2653,2026-04-23 21:27:42,email,32,2,131.53,263.06
502,2653,2026-04-23 21:27:42,email,40,2,27.43,54.86
503,2657,2026-05-23 08:01:53,direct,16,3,191.3,573.9
503,2657,2026-05-23 08:01:53,direct,27,3,64.66,193.98
504,2658,2025-09-17 14:03:27,referral,26,1,25.75,25.75
504,2658,2025-09-17 14:03:27,referral,17,2,109.18,218.36
505,2659,2025-11-20 15:34:33,email,1,3,520.76,1562.28
505,2659,2025-11-20 15:34:33,email,20,2,79.41,158.82
505,2659,2025-11-20 15:34:33,email,42,1,37.05,37.05
506,2680,2025-09-30 14:45:29,email,10,3,112.09,336.27
506,2680,2025-09-30 14:45:29,email,24,2,39.49,78.98
507,2681,2025-10-02 22:28:44,paid_search,4,2,489.55,979.1
508,2688,2026-05-17 02:08:42,email,25,1,62.85,62.85
508,2688,2026-05-17 02:08:42,email,18,3,140.8,422.4
509,2698,2026-05-09 09:52:07,referral,14,2,73.61,147.22
510,2699,2026-01-05 11:15:57,organic,10,1,101.9,101.9
510,2699,2026-01-05 11:15:57,organic,39,2,15.98,31.96
511,2706,2025-11-01 05:33:37,organic,22,1,58.42,58.42
511,2706,2025-11-01 05:33:37,organic,20,2,72.19,144.38
512,2725,2026-06-01 05:19:22,referral,37,2,40.27,80.54
512,2725,2026-06-01 05:19:22,referral,14,1,73.61,73.61
513,2730,2025-09-11 18:49:30,direct,37,1,35.02,35.02
513,2730,2025-09-11 18:49:30,direct,40,2,24.94,49.88
514,2731,2026-03-05 15:18:59,referral,22,1,67.18,67.18
514,2731,2026-03-05 15:18:59,referral,10,3,117.19,351.57
514,2731,2026-03-05 15:18:59,referral,42,2,38.73,77.46
515,2732,2025-12-04 16:51:19,social,29,2,84.92,169.84
516,2740,2026-01-09 04:01:40,email,11,1,104.06,104.06
517,2741,2026-02-22 02:03:09,organic,20,2,72.19,144.38
517,2741,2026-02-22 02:03:09,organic,1,3,473.42,1420.26
518,2743,2026-03-25 02:07:48,paid_search,24,3,37.7,113.1
518,2743,2026-03-25 02:07:48,paid_search,18,2,134.4,268.8
518,2743,2026-03-25 02:07:48,paid_search,32,3,125.55,376.65
519,2750,2026-05-03 20:58:26,organic,32,1,119.57,119.57
520,2759,2026-04-09 12:16:46,organic,20,3,72.19,216.57
521,2764,2026-05-11 21:44:03,email,33,2,145.66,291.32
521,2764,2026-05-11 21:44:03,email,14,2,70.41,140.82
522,2773,2025-11-22 04:28:37,paid_search,31,1,145.58,145.58
523,2777,2026-04-04 16:13:03,paid_search,1,3,497.09,1491.27
523,2777,2026-04-04 16:13:03,paid_search,9,1,76.89,76.89
523,2777,2026-04-04 16:13:03,paid_search,17,2,99.69,199.38
524,2778,2026-01-08 07:24:28,organic,12,2,116.92,233.84
524,2778,2026-01-08 07:24:28,organic,10,1,101.9,101.9
525,2782,2026-02-17 19:08:18,paid_search,33,1,139.04,139.04
525,2782,2026-02-17 19:08:18,paid_search,35,2,21.73,43.46
525,2782,2026-02-17 19:08:18,paid_search,42,1,35.36,35.36
526,2786,2026-06-28 10:06:14,direct,20,1,72.19,72.19
526,2786,2026-06-28 10:06:14,direct,32,2,119.57,239.14
526,2786,2026-06-28 10:06:14,direct,22,3,58.42,175.26
527,2792,2025-10-06 13:04:08,organic,33,2,132.42,264.84
527,2792,2025-10-06 13:04:08,organic,9,1,73.23,73.23
527,2792,2025-10-06 13:04:08,organic,1,2,473.42,946.84
528,2810,2026-03-19 02:11:06,referral,12,3,134.46,403.38
528,2810,2026-03-19 02:11:06,referral,27,2,74.36,148.72
529,2812,2026-03-13 04:47:29,email,20,2,79.41,158.82
530,2817,2026-06-13 21:45:12,organic,27,1,64.66,64.66
531,2820,2026-02-04 15:02:29,referral,42,1,38.73,38.73
531,2820,2026-02-04 15:02:29,referral,22,3,67.18,201.54
531,2820,2026-02-04 15:02:29,referral,14,2,73.61,147.22
532,2835,2026-03-13 08:43:59,email,35,3,22.77,68.31
532,2835,2026-03-13 08:43:59,email,16,1,210.43,210.43
532,2835,2026-03-13 08:43:59,email,20,1,79.41,79.41
533,2837,2026-01-16 11:08:34,referral,16,3,220.0,660.0
533,2837,2026-01-16 11:08:34,referral,17,1,109.18,109.18
533,2837,2026-01-16 11:08:34,referral,35,1,23.8,23.8
534,2845,2026-03-25 01:18:52,referral,25,3,65.71,197.13
534,2845,2026-03-25 01:18:52,referral,14,3,73.61,220.83
535,2854,2026-05-06 18:04:42,email,4,2,512.86,1025.72
535,2854,2026-05-06 18:04:42,email,5,2,122.91,245.82
535,2854,2026-05-06 18:04:42,email,24,2,39.49,78.98
536,2856,2026-06-24 11:30:42,email,27,2,71.13,142.26
536,2856,2026-06-24 11:30:42,email,1,1,520.76,520.76
536,2856,2026-06-24 11:30:42,email,4,1,512.86,512.86
537,2869,2026-05-31 19:58:08,email,35,1,22.77,22.77
538,2871,2025-11-26 18:34:49,email,11,2,104.06,208.12
539,2877,2026-04-25 21:44:04,organic,16,2,191.3,382.6
539,2877,2026-04-25 21:44:04,organic,29,2,99.9,199.8
540,2881,2026-02-27 15:06:31,referral,32,2,137.51,275.02
541,2887,2026-02-09 00:40:03,referral,1,3,544.43,1633.29
541,2887,2026-02-09 00:40:03,referral,12,3,134.46,403.38
541,2887,2026-02-09 00:40:03,referral,35,3,23.8,71.4
542,2890,2026-02-16 16:03:18,paid_search,20,1,75.8,75.8
543,2896,2025-09-02 16:18:16,direct,10,1,101.9,101.9
544,2910,2026-02-22 22:29:52,email,40,2,27.43,54.86
544,2910,2026-02-22 22:29:52,email,17,1,104.43,104.43
545,2914,2025-12-24 22:35:33,paid_search,40,3,26.19,78.57
546,2917,2025-11-06 23:58:27,email,32,3,131.53,394.59
547,2919,2026-03-15 19:44:11,referral,14,3,73.61,220.83
548,2927,2026-01-19 11:56:47,organic,20,3,72.19,216.57
549,2928,2026-03-19 00:18:44,referral,27,3,74.36,223.08
549,2928,2026-03-19 00:18:44,referral,11,3,108.79,326.37
549,2928,2026-03-19 00:18:44,referral,34,2,136.22,272.44
550,2932,2025-11-04 07:49:41,organic,25,3,57.14,171.42
551,2933,2026-01-09 19:12:09,referral,25,2,65.71,131.42
552,2941,2025-12-20 13:19:17,organic,12,3,116.92,350.76
552,2941,2025-12-20 13:19:17,organic,27,2,64.66,129.32
552,2941,2025-12-20 13:19:17,organic,38,3,7.98,23.94
553,2945,2025-12-05 06:41:54,social,12,1,99.38,99.38
554,2955,2026-05-01 21:38:35,organic,10,2,101.9,203.8
555,2963,2026-06-23 03:58:38,email,4,1,512.86,512.86
555,2963,2026-06-23 03:58:38,email,40,3,27.43,82.29
556,2973,2026-02-27 07:08:56,paid_search,32,3,125.55,376.65
556,2973,2026-02-27 07:08:56,paid_search,18,3,134.4,403.2
556,2973,2026-02-27 07:08:56,paid_search,5,2,117.33,234.66
557,2976,2026-04-03 17:31:52,paid_search,18,1,134.4,134.4
557,2976,2026-04-03 17:31:52,paid_search,22,3,61.34,184.02
557,2976,2026-04-03 17:31:52,paid_search,5,3,117.33,351.99
558,2979,2026-02-26 14:59:48,email,25,3,62.85,188.55
558,2979,2026-02-26 14:59:48,email,20,2,79.41,158.82
558,2979,2026-02-26 14:59:48,email,11,3,104.06,312.18
559,2985,2025-09-21 17:01:26,paid_search,33,3,139.04,417.12
559,2985,2025-09-21 17:01:26,paid_search,18,2,134.4,268.8
559,2985,2025-09-21 17:01:26,paid_search,42,1,35.36,35.36
560,2986,2025-09-21 18:01:59,direct,20,1,72.19,72.19
560,2986,2025-09-21 18:01:59,direct,18,3,128.0,384.0
560,2986,2025-09-21 18:01:59,direct,22,1,58.42,58.42
561,2997,2026-05-23 15:09:37,paid_search,14,1,67.21,67.21
562,3002,2026-02-26 02:44:57,social,11,1,80.41,80.41
563,3015,2026-04-20 14:02:53,email,22,1,64.26,64.26
563,3015,2026-04-20 14:02:53,email,31,2,152.52,305.04
563,3015,2026-04-20 14:02:53,email,42,2,37.05,74.1
564,3016,2026-04-04 07:18:09,paid_search,38,1,8.38,8.38
564,3016,2026-04-04 07:18:09,paid_search,12,2,122.77,245.54
564,3016,2026-04-04 07:18:09,paid_search,20,3,75.8,227.4
565,3019,2026-03-06 09:57:58,email,16,1,210.43,210.43
565,3019,2026-03-06 09:57:58,email,27,3,71.13,213.39
566,3032,2025-09-10 18:23:14,referral,16,1,220.0,220.0
567,3034,2025-11-27 19:46:52,referral,35,2,23.8,47.6
567,3034,2025-11-27 19:46:52,referral,22,2,67.18,134.36
567,3034,2025-11-27 19:46:52,referral,20,1,83.02,83.02
568,3039,2026-05-16 23:34:41,email,5,2,122.91,245.82
569,3043,2026-01-31 13:57:09,referral,42,3,38.73,116.19
569,3043,2026-01-31 13:57:09,referral,20,2,83.02,166.04
570,3052,2026-06-02 21:03:36,paid_search,25,1,60.0,60.0
570,3052,2026-06-02 21:03:36,paid_search,5,3,117.33,351.99
570,3052,2026-06-02 21:03:36,paid_search,20,1,75.8,75.8
571,3072,2026-05-27 21:58:08,organic,27,1,64.66,64.66
572,3075,2026-01-28 05:23:36,social,20,2,61.36,122.72
573,3080,2026-05-03 14:37:03,referral,5,3,128.5,385.5
573,3080,2026-05-03 14:37:03,referral,27,1,74.36,74.36
574,3085,2026-06-20 00:30:50,referral,24,1,41.28,41.28
574,3085,2026-06-20 00:30:50,referral,9,3,84.21,252.63
575,3087,2026-05-24 03:23:04,email,9,1,80.55,80.55
575,3087,2026-05-24 03:23:04,email,23,3,74.71,224.13
576,3090,2025-11-27 07:00:15,paid_search,34,1,124.37,124.37
577,3094,2026-03-27 23:11:24,email,29,1,109.89,109.89
577,3094,2026-03-27 23:11:24,email,35,1,22.77,22.77
577,3094,2026-03-27 23:11:24,email,25,2,62.85,125.7
578,3098,2026-02-02 18:55:27,organic,34,2,118.45,236.9
578,3098,2026-02-02 18:55:27,organic,14,3,64.01,192.03
578,3098,2026-02-02 18:55:27,organic,11,1,94.6,94.6
579,3099,2025-11-12 00:44:22,organic,20,3,72.19,216.57
579,3099,2025-11-12 00:44:22,organic,38,2,7.98,15.96
580,3100,2026-06-17 21:02:38,organic,33,2,132.42,264.84
580,3100,2026-06-17 21:02:38,organic,32,3,119.57,358.71
580,3100,2026-06-17 21:02:38,organic,40,1,24.94,24.94
581,3101,2025-11-16 06:22:01,social,4,3,396.3,1188.9
582,3103,2025-11-13 15:24:59,paid_search,20,2,75.8,151.6
583,3104,2025-12-25 03:01:46,organic,27,2,64.66,129.32
583,3104,2025-12-25 03:01:46,organic,23,2,67.92,135.84
584,3105,2026-06-07 04:58:17,organic,25,1,57.14,57.14
584,3105,2026-06-07 04:58:17,organic,35,3,20.7,62.1
585,3120,2025-12-09 23:36:46,direct,1,3,473.42,1420.26
585,3120,2025-12-09 23:36:46,direct,16,3,191.3,573.9
586,3129,2026-04-23 13:09:24,email,6,3,272.42,817.26
586,3129,2026-04-23 13:09:24,email,35,3,22.77,68.31
586,3129,2026-04-23 13:09:24,email,22,2,64.26,128.52
587,3137,2026-06-04 22:54:57,email,12,1,128.61,128.61
587,3137,2026-06-04 22:54:57,email,17,2,104.43,208.86
588,3139,2026-01-23 13:10:40,email,24,3,39.49,118.47
588,3139,2026-01-23 13:10:40,email,20,1,79.41,79.41
589,3148,2026-05-04 07:34:11,organic,23,2,67.92,135.84
589,3148,2026-05-04 07:34:11,organic,12,1,116.92,116.92
590,3155,2026-04-18 18:55:26,referral,1,3,544.43,1633.29
591,3164,2026-04-07 03:38:52,email,35,1,22.77,22.77
591,3164,2026-04-07 03:38:52,email,4,2,512.86,1025.72
591,3164,2026-04-07 03:38:52,email,42,1,37.05,37.05
592,3166,2025-11-29 11:02:00,referral,29,2,114.88,229.76
592,3166,2025-11-29 11:02:00,referral,17,1,109.18,109.18
592,3166,2025-11-29 11:02:00,referral,22,3,67.18,201.54
593,3170,2026-04-23 21:22:19,referral,4,1,536.18,536.18
593,3170,2026-04-23 21:22:19,referral,14,1,73.61,73.61
594,3181,2026-02-02 20:16:27,direct,17,2,94.94,189.88
594,3181,2026-02-02 20:16:27,direct,12,1,116.92,116.92
595,3190,2026-04-19 19:40:00,email,12,2,128.61,257.22
596,3191,2026-03-16 22:44:18,direct,11,2,94.6,189.2
596,3191,2026-03-16 22:44:18,direct,5,2,111.74,223.48
597,3212,2026-04-17 14:27:26,social,11,2,80.41,160.82
597,3212,2026-04-17 14:27:26,social,16,1,162.61,162.61
597,3212,2026-04-17 14:27:26,social,25,1,48.57,48.57
598,3214,2025-11-16 22:22:28,email,23,2,74.71,149.42
599,3216,2026-01-03 19:33:05,organic,1,2,473.42,946.84
600,3217,2026-02-04 23:43:45,organic,32,2,119.57,239.14
601,3221,2026-06-05 15:47:23,email,40,2,27.43,54.86
601,3221,2026-06-05 15:47:23,email,35,1,22.77,22.77
602,3224,2026-03-13 11:53:53,email,12,1,128.61,128.61
602,3224,2026-03-13 11:53:53,email,17,2,104.43,208.86
602,3224,2026-03-13 11:53:53,email,37,3,38.52,115.56
603,3229,2026-04-16 14:51:22,email,29,2,109.89,219.78
603,3229,2026-04-16 14:51:22,email,33,3,145.66,436.98
603,3229,2026-04-16 14:51:22,email,12,2,128.61,257.22
604,3232,2026-06-03 15:35:10,organic,40,1,24.94,24.94
605,3235,2026-06-16 18:24:17,organic,23,3,67.92,203.76
605,3235,2026-06-16 18:24:17,organic,14,2,64.01,128.02
605,3235,2026-06-16 18:24:17,organic,16,2,191.3,382.6
606,3244,2026-01-06 15:48:54,referral,17,2,109.18,218.36
606,3244,2026-01-06 15:48:54,referral,40,2,28.68,57.36
607,3246,2025-12-28 07:29:09,referral,16,2,220.0,440.0
607,3246,2025-12-28 07:29:09,referral,14,1,73.61,73.61
607,3246,2025-12-28 07:29:09,referral,27,1,74.36,74.36
608,3247,2026-04-04 03:29:42,referral,10,2,117.19,234.38
609,3257,2026-06-02 16:32:13,paid_search,1,1,497.09,497.09
609,3257,2026-06-02 16:32:13,paid_search,5,1,117.33,117.33
610,3265,2026-06-02 22:43:41,referral,11,1,108.79,108.79
611,3274,2026-03-02 23:29:39,social,10,2,86.62,173.24
612,3275,2026-01-01 23:47:27,email,24,1,39.49,39.49
613,3277,2026-01-12 19:38:00,direct,32,1,119.57,119.57
614,3278,2025-12-31 16:54:35,paid_search,35,2,21.73,43.46
614,3278,2025-12-31 16:54:35,paid_search,23,1,71.32,71.32
614,3278,2025-12-31 16:54:35,paid_search,6,2,260.03,520.06
615,3281,2026-04-24 16:03:58,direct,35,2,20.7,41.4
615,3281,2026-04-24 16:03:58,direct,32,3,119.57,358.71
615,3281,2026-04-24 16:03:58,direct,18,1,128.0,128.0
616,3289,2026-05-23 17:53:07,paid_search,27,2,67.89,135.78
617,3292,2026-05-03 22:41:39,organic,32,1,119.57,119.57
617,3292,2026-05-03 22:41:39,organic,9,1,73.23,73.23
618,3294,2026-03-23 05:46:02,organic,42,2,33.68,67.36
619,3295,2026-04-12 11:39:34,email,16,3,210.43,631.29
620,3297,2026-04-28 19:08:13,direct,33,1,132.42,132.42
620,3297,2026-04-28 19:08:13,direct,1,2,473.42,946.84
621,3298,2026-01-08 23:35:36,organic,10,2,101.9,203.8
621,3298,2026-01-08 23:35:36,organic,4,1,466.24,466.24
622,3323,2026-05-07 19:15:57,email,20,3,79.41,238.23
623,3328,2025-12-29 16:21:30,email,22,2,64.26,128.52
624,3329,2026-03-20 14:04:13,paid_search,20,3,75.8,227.4
624,3329,2026-03-20 14:04:13,paid_search,17,2,99.69,199.38
624,3329,2026-03-20 14:04:13,paid_search,40,2,26.19,52.38
625,3332,2025-11-24 03:04:09,email,25,3,62.85,188.55
626,3335,2026-03-24 15:41:46,direct,27,3,64.66,193.98
627,3339,2026-03-24 03:31:37,email,29,3,109.89,329.67
628,3341,2026-04-07 04:24:47,referral,12,2,134.46,268.92
629,3348,2026-01-25 15:54:35,email,11,2,104.06,208.12
629,3348,2026-01-25 15:54:35,email,23,3,74.71,224.13
630,3349,2025-09-23 22:18:48,organic,31,1,138.65,138.65
630,3349,2025-09-23 22:18:48,organic,40,1,24.94,24.94
631,3355,2026-06-14 10:44:58,organic,32,2,119.57,239.14
631,3355,2026-06-14 10:44:58,organic,5,1,111.74,111.74
632,3357,2026-02-12 12:51:48,email,4,3,512.86,1538.58
632,3357,2026-02-12 12:51:48,email,9,2,80.55,161.1
633,3367,2025-12-06 06:23:29,referral,4,1,536.18,536.18
634,3378,2026-05-29 19:13:05,organic,25,3,57.14,171.42
635,3379,2026-01-11 07:33:25,organic,5,2,111.74,223.48
636,3381,2026-06-22 18:15:31,referral,23,1,78.11,78.11
636,3381,2026-06-22 18:15:31,referral,10,1,117.19,117.19
637,3389,2026-02-19 03:31:30,email,4,3,512.86,1538.58
637,3389,2026-02-19 03:31:30,email,28,3,64.65,193.95
637,3389,2026-02-19 03:31:30,email,6,2,272.42,544.84
638,3394,2026-05-25 19:24:12,email,16,2,210.43,420.86
638,3394,2026-05-25 19:24:12,email,35,3,22.77,68.31
639,3397,2026-01-13 23:15:36,paid_search,4,1,489.55,489.55
639,3397,2026-01-13 23:15:36,paid_search,37,3,36.77,110.31
639,3397,2026-01-13 23:15:36,paid_search,35,3,21.73,65.19
640,3399,2026-01-06 09:52:38,organic,9,3,73.23,219.69
641,3405,2026-06-24 16:06:40,email,20,1,79.41,79.41
641,3405,2026-06-24 16:06:40,email,38,2,8.78,17.56
642,3410,2026-02-03 07:28:52,organic,22,3,58.42,175.26
642,3410,2026-02-03 07:28:52,organic,34,3,118.45,355.35
642,3410,2026-02-03 07:28:52,organic,11,3,94.6,283.8
643,3414,2026-03-05 14:28:52,direct,24,1,35.9,35.9
643,3414,2026-03-05 14:28:52,direct,1,2,473.42,946.84
643,3414,2026-03-05 14:28:52,direct,20,3,72.19,216.57
644,3431,2025-11-03 17:51:26,direct,16,1,191.3,191.3
644,3431,2025-11-03 17:51:26,direct,9,3,73.23,219.69
644,3431,2025-11-03 17:51:26,direct,35,3,20.7,62.1
645,3432,2026-01-25 14:17:59,organic,17,1,94.94,94.94
645,3432,2026-01-25 14:17:59,organic,24,3,35.9,107.7
646,3438,2026-06-13 20:38:47,referral,33,3,152.28,456.84
646,3438,2026-06-13 20:38:47,referral,37,1,40.27,40.27
646,3438,2026-06-13 20:38:47,referral,5,2,128.5,257.0
647,3447,2026-03-18 21:40:19,referral,11,1,108.79,108.79
648,3452,2025-11-12 15:16:32,email,5,3,122.91,368.73
648,3452,2025-11-12 15:16:32,email,23,2,74.71,149.42
648,3452,2025-11-12 15:16:32,email,4,1,512.86,512.86
649,3454,2026-04-13 21:11:16,organic,16,1,191.3,191.3
650,3461,2025-11-28 09:00:04,email,12,3,128.61,385.83
650,3461,2025-11-28 09:00:04,email,24,2,39.49,78.98
651,3463,2026-05-10 14:48:49,paid_search,40,1,26.19,26.19
651,3463,2026-05-10 14:48:49,paid_search,25,3,60.0,180.0
652,3465,2025-11-04 09:18:56,paid_search,25,2,60.0,120.0
652,3465,2025-11-04 09:18:56,paid_search,16,3,200.87,602.61
652,3465,2025-11-04 09:18:56,paid_search,27,3,67.89,203.67
653,3468,2026-05-26 06:28:31,paid_search,35,3,21.73,65.19
654,3483,2026-03-11 10:13:53,organic,18,2,128.0,256.0
654,3483,2026-03-11 10:13:53,organic,20,1,72.19,72.19
654,3483,2026-03-11 10:13:53,organic,4,2,466.24,932.48
655,3485,2026-04-17 14:02:59,paid_search,40,2,26.19,52.38
655,3485,2026-04-17 14:02:59,paid_search,11,1,99.33,99.33
655,3485,2026-04-17 14:02:59,paid_search,25,3,60.0,180.0
656,3496,2026-02-24 19:06:03,organic,10,1,101.9,101.9
657,3505,2026-01-02 20:52:45,paid_search,1,3,497.09,1491.27
657,3505,2026-01-02 20:52:45,paid_search,27,2,67.89,135.78
658,3512,2025-09-09 09:41:30,organic,32,3,119.57,358.71
658,3512,2025-09-09 09:41:30,organic,22,1,58.42,58.42
659,3513,2025-10-26 13:28:48,direct,28,2,58.77,117.54
659,3513,2025-10-26 13:28:48,direct,33,1,132.42,132.42
660,3514,2026-03-05 23:01:04,email,27,1,71.13,71.13
660,3514,2026-03-05 23:01:04,email,5,2,122.91,245.82
661,3520,2026-04-17 05:17:37,paid_search,35,2,21.73,43.46
662,3522,2026-02-16 23:56:57,social,12,3,99.38,298.14
663,3534,2026-04-27 05:34:41,referral,34,3,136.22,408.66
663,3534,2026-04-27 05:34:41,referral,12,2,134.46,268.92
664,3535,2026-04-17 09:25:36,email,16,2,210.43,420.86
664,3535,2026-04-17 09:25:36,email,22,1,64.26,64.26
664,3535,2026-04-17 09:25:36,email,40,1,27.43,27.43
665,3538,2026-05-29 22:09:35,referral,35,3,23.8,71.4
666,3556,2026-06-23 10:26:42,referral,29,2,114.88,229.76
666,3556,2026-06-23 10:26:42,referral,22,2,67.18,134.36
667,3561,2026-02-17 05:54:53,organic,5,2,111.74,223.48
668,3565,2026-06-09 17:10:13,email,11,2,104.06,208.12
668,3565,2026-06-09 17:10:13,email,24,1,39.49,39.49
668,3565,2026-06-09 17:10:13,email,35,3,22.77,68.31
669,3568,2026-05-02 09:34:35,paid_search,20,1,75.8,75.8
670,3571,2026-03-16 14:17:34,email,25,2,62.85,125.7
670,3571,2026-03-16 14:17:34,email,9,1,80.55,80.55
670,3571,2026-03-16 14:17:34,email,4,2,512.86,1025.72
671,3575,2026-04-16 00:46:24,referral,14,1,73.61,73.61
671,3575,2026-04-16 00:46:24,referral,32,3,137.51,412.53
672,3580,2026-05-27 10:20:27,email,22,3,64.26,192.78
673,3586,2025-09-24 04:18:03,email,35,3,22.77,68.31
