user_id,signup_date,channel,country,device,last_active_date,activated
994,2025-12-10 09:18:57,social,IN,desktop,2025-12-10 09:18:57,False
995,2026-04-25 19:23:48,email,AU,desktop,2026-04-25 19:23:48,False
996,2026-01-11 19:21:09,organic,US,tablet,2026-01-11 19:21:09,False
997,2026-06-05 13:21:17,referral,IN,desktop,2026-06-05 13:21:17,False
998,2026-02-23 07:29:52,email,UK,mobile,2026-04-22 16:29:52,True
999,2026-02-20 05:56:45,email,UK,mobile,2026-05-05 14:56:45,True
1000,2025-12-10 04:43:04,organic,DE,mobile,2025-12-10 04:43:04,False
1001,2025-10-23 20:57:33,organic,UK,mobile,2025-12-28 11:57:33,True
1002,2025-09-04 12:50:26,paid_search,UK,desktop,2025-09-04 12:50:26,False
1003,2026-01-06 09:13:56,paid_search,UK,tablet,2026-01-06 09:13:56,False
1004,2025-11-24 10:15:22,paid_search,IN,mobile,2025-11-24 10:15:22,False
1005,2025-09-27 14:24:57,organic,US,mobile,2025-11-02 22:24:57,True
1006,2025-10-10 12:34:46,social,IN,mobile,2025-10-10 12:34:46,False
1007,2025-09-28 13:26:45,organic,FR,mobile,2025-09-28 13:26:45,False
1008,2026-03-06 07:15:20,paid_search,UK,mobile,2026-03-26 00:15:20,True
1009,2026-06-09 22:53:59,organic,BR,desktop,2026-06-09 22:53:59,False
1010,2026-01-05 09:34:56,email,UK,mobile,2026-01-13 19:34:56,True
1011,2026-01-30 06:31:57,paid_search,IN,mobile,2026-04-03 10:31:57,True
1012,2026-04-05 18:56:04,email,AU,desktop,2026-04-05 18:56:04,False
1013,2025-11-21 19:04:19,paid_search,IN,mobile,2026-02-02 14:04:19,True
1014,2025-09-09 17:14:18,email,US,desktop,2025-09-20 06:14:18,True
1015,2026-02-02 01:49:13,referral,US,desktop,2026-05-08 18:49:13,True
1016,2025-11-28 12:50:27,organic,FR,mobile,2025-12-30 00:50:27,True
1017,2026-03-25 04:16:58,paid_search,DE,desktop,2026-04-22 22:16:58,True
1018,2026-05-02 23:35:56,referral,US,desktop,2026-06-13 00:35:56,True
1019,2026-02-15 18:26:19,email,US,mobile,2026-02-15 18:26:19,False
1020,2025-09-29 21:34:28,organic,UK,desktop,2025-11-21 16:34:28,True
1021,2026-02-11 05:14:50,referral,US,mobile,2026-02-11 05:14:50,False
1022,2026-05-24 22:14:30,email,IN,mobile,2026-05-24 22:14:30,False
1023,2025-12-07 09:40:56,referral,CA,mobile,2025-12-31 14:40:56,True
1024,2026-06-01 17:35:22,email,CA,mobile,2026-06-01 17:35:22,False
1025,2025-10-10 04:38:08,organic,UK,desktop,2025-10-10 04:38:08,False
1026,2026-01-03 20:44:07,referral,CA,tablet,2026-01-03 20:44:07,False
1027,2026-03-30 09:23:01,paid_search,BR,mobile,2026-05-03 19:23:01,True
1028,2026-05-04 14:33:28,referral,AU,mobile,2026-06-09 01:33:28,True
1029,2026-03-10 13:19:33,referral,AU,desktop,2026-03-10 13:19:33,False
1030,2026-01-08 15:51:14,organic,US,mobile,2026-02-07 05:51:14,True
1031,2026-02-23 11:19:25,referral,US,mobile,2026-02-23 11:19:25,False
1032,2026-02-01 23:56:33,email,US,mobile,2026-03-02 14:56:33,True
1033,2025-12-26 14:12:13,referral,US,mobile,2025-12-26 14:12:13,False
1034,2026-05-30 06:43:16,email,IN,mobile,2026-06-22 01:43:16,True
1035,2026-02-28 13:26:58,email,US,mobile,2026-04-07 17:26:58,True
1036,2025-11-08 20:46:50,referral,IN,mobile,2025-11-08 20:46:50,False
1037,2025-12-30 21:50:15,organic,UK,mobile,2025-12-30 21:50:15,False
1038,2026-04-08 00:59:46,referral,AU,mobile,2026-04-20 05:59:46,True
1039,2026-04-12 07:13:19,paid_search,US,mobile,2026-05-18 20:13:19,True
1040,2026-03-15 03:12:12,organic,IN,tablet,2026-03-15 03:12:12,False
1041,2026-06-28 09:39:51,organic,BR,mobile,2026-06-28 09:39:51,False
1042,2026-04-20 10:58:39,email,AU,desktop,2026-04-20 10:58:39,False
1043,2026-04-18 23:00:54,email,US,mobile,2026-04-18 23:00:54,False
1044,2026-03-22 08:01:07,email,US,desktop,2026-03-22 08:01:07,False
1045,2025-12-17 08:40:09,direct,FR,mobile,2026-02-20 06:40:09,True
1046,2026-04-18 02:06:52,social,BR,mobile,2026-04-18 03:05:52,False
1047,2026-05-05 23:40:46,social,IN,mobile,2026-05-05 23:40:46,False
1048,2026-06-01 13:50:42,email,US,mobile,2026-06-01 13:50:42,False
1049,2026-05-25 10:17:31,social,AU,tablet,2026-05-25 10:17:31,False
1050,2026-06-20 23:33:40,social,UK,mobile,2026-06-21 00:52:40,True
1051,2026-05-06 08:07:49,social,UK,mobile,2026-05-06 08:07:49,False
1052,2026-03-05 15:25:50,social,UK,desktop,2026-03-05 16:53:50,True
1053,2025-12-14 23:16:23,organic,DE,mobile,2025-12-14 23:16:23,False
1054,2026-01-01 13:35:25,social,FR,desktop,2026-01-01 13:35:25,False
1055,2026-03-23 17:57:01,organic,AU,mobile,2026-06-13 15:57:01,True
1056,2026-02-26 07:33:49,social,US,desktop,2026-02-26 07:33:49,False
1057,2026-02-08 19:14:17,social,US,mobile,2026-02-19 05:14:17,True
1058,2026-06-13 07:58:28,paid_search,US,mobile,2026-06-23 00:58:28,True
1059,2025-11-05 06:12:19,referral,US,desktop,2026-01-11 19:12:19,True
1060,2026-04-19 03:24:56,organic,UK,mobile,2026-05-25 09:24:56,True
1061,2026-05-23 15:10:26,direct,US,mobile,2026-05-23 15:10:26,False
1062,2026-01-19 09:39:36,referral,FR,mobile,2026-03-17 00:39:36,True
1063,2026-04-19 05:44:07,social,UK,mobile,2026-06-24 02:44:07,True
1064,2026-03-07 22:44:51,organic,DE,desktop,2026-04-09 21:44:51,True
1065,2026-02-26 21:42:50,referral,UK,mobile,2026-02-26 21:42:50,False
1066,2025-11-27 19:53:24,social,UK,mobile,2025-11-27 21:16:24,True
1067,2026-03-07 01:40:23,paid_search,BR,mobile,2026-04-01 00:40:23,True
1068,2026-01-19 15:34:40,referral,US,desktop,2026-01-19 15:34:40,False
1069,2026-04-29 00:57:16,email,US,mobile,2026-06-03 12:57:16,True
1070,2025-10-17 07:52:59,organic,IN,mobile,2025-11-06 15:52:59,True
1071,2026-01-18 23:13:23,organic,CA,mobile,2026-01-18 23:13:23,False
1072,2026-03-23 03:17:24,paid_search,BR,mobile,2026-03-23 03:17:24,False
1073,2025-09-24 11:55:32,email,IN,desktop,2025-10-29 20:55:32,True
1074,2025-12-29 09:42:48,paid_search,BR,mobile,2025-12-29 09:42:48,False
1075,2026-01-30 21:59:32,organic,US,desktop,2026-01-30 22:01:32,False
1076,2026-03-31 05:49:09,paid_search,UK,mobile,2026-03-31 05:49:09,False
1077,2025-12-03 22:19:24,paid_search,US,desktop,2025-12-03 22:19:24,False
1078,2026-01-20 04:34:40,organic,US,mobile,2026-01-20 04:34:40,False
1079,2026-06-12 01:02:10,email,BR,mobile,2026-06-27 08:02:10,True
1080,2025-09-02 17:38:29,organic,US,tablet,2025-09-02 17:38:29,False
1081,2026-02-03 03:01:56,organic,CA,mobile,2026-02-03 03:01:56,False
1082,2025-12-27 11:05:43,social,US,mobile,2026-01-21 16:05:43,True
1083,2026-06-27 05:04:53,email,IN,desktop,2026-06-27 05:04:53,False
1084,2025-12-01 20:20:53,paid_search,US,mobile,2026-01-24 12:20:53,True
1085,2026-04-30 15:03:07,social,AU,mobile,2026-04-30 15:03:07,False
1086,2026-05-24 00:10:20,referral,US,mobile,2026-06-03 01:10:20,True
1087,2026-04-19 19:18:42,direct,US,mobile,2026-04-19 19:18:42,False
1088,2026-05-05 23:45:52,referral,CA,desktop,2026-05-24 11:45:52,True
1089,2026-05-04 02:49:06,direct,BR,mobile,2026-05-04 02:49:06,False
1090,2026-01-24 20:47:48,email,BR,desktop,2026-04-15 01:47:48,True
1091,2025-10-05 15:02:36,paid_search,AU,desktop,2025-12-12 20:02:36,True
1092,2025-11-16 14:55:54,organic,DE,mobile,2025-11-16 14:55:54,False
1093,2026-04-29 04:27:44,direct,AU,mobile,2026-05-29 07:27:44,True
1094,2026-01-24 22:37:42,direct,IN,mobile,2026-02-15 08:37:42,True
1095,2026-05-03 22:16:02,email,US,tablet,2026-05-03 23:25:02,True
1096,2026-05-23 07:00:15,paid_search,US,mobile,2026-05-23 07:00:15,False
1097,2025-12-10 15:05:12,organic,US,mobile,2025-12-10 15:05:12,False
1098,2025-12-09 14:18:15,direct,UK,mobile,2025-12-09 14:18:15,False
1099,2026-06-01 21:08:48,referral,US,mobile,2026-06-01 21:08:48,False
1100,2026-02-23 13:39:50,organic,US,mobile,2026-02-23 13:39:50,False
1101,2026-06-13 02:46:28,referral,US,mobile,2026-06-13 02:46:28,False
1102,2026-05-08 05:47:06,email,US,mobile,2026-05-08 06:30:06,False
1103,2025-11-26 22:47:53,referral,UK,mobile,2025-12-04 12:47:53,True
1104,2025-12-23 17:28:42,email,FR,mobile,2025-12-23 17:28:42,False
1105,2025-09-24 11:52:14,paid_search,CA,mobile,2025-09-24 11:52:14,False
1106,2025-09-23 05:23:39,paid_search,BR,tablet,2025-09-23 05:23:39,False
1107,2025-12-24 06:48:36,direct,US,mobile,2025-12-24 06:48:36,False
1108,2025-12-20 15:56:04,email,CA,mobile,2026-02-22 23:56:04,True
1109,2025-09-15 22:41:17,referral,AU,mobile,2025-09-15 22:41:17,False
1110,2026-03-07 05:25:28,email,CA,mobile,2026-03-07 05:25:28,False
1111,2025-12-01 07:07:36,social,IN,desktop,2025-12-01 07:07:36,False
1112,2026-02-08 16:02:49,direct,US,desktop,2026-02-08 16:02:49,False
1113,2026-02-16 02:57:30,direct,US,desktop,2026-02-16 02:57:30,False
1114,2026-02-14 15:48:06,email,US,desktop,2026-03-16 18:48:06,True
1115,2025-11-01 22:22:41,email,US,tablet,2025-12-05 12:22:41,True
1116,2026-06-05 05:23:08,referral,US,mobile,2026-06-05 05:23:08,False
1117,2026-01-17 16:52:05,email,DE,tablet,2026-01-17 16:52:05,False
1118,2025-11-26 12:45:37,organic,FR,mobile,2026-01-21 17:45:37,True
1119,2025-10-02 10:39:21,email,US,mobile,2025-10-02 10:39:21,False
1120,2025-12-15 06:22:28,social,BR,mobile,2026-01-25 20:22:28,True
1121,2025-09-09 14:00:13,direct,UK,desktop,2025-10-24 21:00:13,True
1122,2026-04-07 16:25:12,referral,DE,mobile,2026-04-07 16:25:12,False
1123,2026-01-22 13:52:42,social,IN,mobile,2026-01-22 13:52:42,False
1124,2025-10-03 15:17:03,organic,CA,mobile,2025-10-03 15:17:03,False
1125,2026-04-11 20:24:31,paid_search,UK,mobile,2026-04-11 20:24:31,False
1126,2026-02-03 21:12:46,paid_search,DE,desktop,2026-02-03 21:12:46,False
1127,2026-05-31 08:49:43,paid_search,DE,mobile,2026-06-27 11:49:43,True
1128,2025-09-28 23:47:19,organic,UK,mobile,2025-12-17 16:47:19,True
1129,2026-02-25 16:28:08,email,FR,desktop,2026-04-03 19:28:08,True
1130,2025-11-12 16:22:09,organic,IN,mobile,2026-01-10 20:22:09,True
1131,2025-12-05 19:13:32,referral,BR,desktop,2025-12-05 19:13:32,False
1132,2026-06-24 22:40:41,direct,IN,desktop,2026-06-24 22:40:41,False
1133,2026-05-01 10:21:57,email,US,mobile,2026-05-18 09:21:57,True
1134,2026-05-08 01:02:25,referral,US,desktop,2026-05-08 01:02:25,False
1135,2026-03-21 19:48:22,organic,CA,mobile,2026-04-14 21:48:22,True
1136,2025-12-12 21:54:04,organic,IN,desktop,2025-12-25 11:54:04,True
1137,2026-01-14 02:49:35,email,IN,mobile,2026-03-19 12:49:35,True
1138,2025-12-30 15:07:10,social,US,mobile,2025-12-30 15:43:10,False
1139,2026-04-04 04:29:31,paid_search,CA,desktop,2026-04-04 04:29:31,False
1140,2025-11-29 17:00:15,referral,IN,mobile,2026-01-25 18:00:15,True
1141,2025-09-25 08:04:31,referral,BR,mobile,2025-10-03 22:04:31,True
1142,2025-11-20 00:10:11,paid_search,AU,desktop,2025-11-20 00:10:11,False
1143,2026-04-26 21:48:48,email,US,desktop,2026-06-02 14:48:48,True
1144,2026-05-30 03:55:50,social,FR,desktop,2026-05-30 03:55:50,False
1145,2026-06-04 07:54:46,organic,CA,mobile,2026-06-22 02:54:46,True
1146,2026-01-31 16:38:04,organic,BR,mobile,2026-01-31 16:38:04,False
1147,2026-05-05 08:47:36,organic,US,mobile,2026-05-05 08:47:36,False
1148,2026-01-17 08:28:57,organic,AU,mobile,2026-01-17 08:28:57,False
1149,2025-11-19 14:30:10,organic,US,mobile,2025-11-19 14:30:10,False
1150,2026-03-26 05:53:54,direct,FR,desktop,2026-06-08 15:53:54,True
1151,2025-12-27 21:43:01,paid_search,AU,desktop,2025-12-27 21:43:01,False
1152,2026-01-30 16:04:57,referral,AU,mobile,2026-01-30 16:04:57,False
1153,2026-04-07 18:51:55,referral,IN,desktop,2026-04-07 18:51:55,False
1154,2026-06-12 18:37:42,email,IN,mobile,2026-06-25 22:37:42,True
1155,2026-06-15 08:15:05,direct,UK,mobile,2026-06-15 08:15:05,False
1156,2026-06-01 22:22:52,email,US,desktop,2026-06-01 22:22:52,False
1157,2026-02-14 00:52:51,paid_search,UK,mobile,2026-02-14 00:52:51,False
1158,2026-05-26 06:16:07,paid_search,IN,mobile,2026-05-26 06:16:07,False
1159,2026-02-15 15:38:35,referral,UK,mobile,2026-05-23 12:38:35,True
1160,2025-12-20 18:30:37,direct,IN,desktop,2025-12-20 18:30:37,False
1161,2025-12-01 06:50:24,paid_search,US,desktop,2025-12-01 06:50:24,False
1162,2025-11-24 14:14:40,email,BR,mobile,2026-01-19 13:14:40,True
1163,2026-04-01 22:29:34,organic,IN,desktop,2026-04-01 22:29:34,False
1164,2025-09-12 05:44:31,organic,US,desktop,2025-09-12 05:44:31,False
1165,2026-01-24 03:20:42,referral,IN,mobile,2026-03-26 05:20:42,True
1166,2025-12-26 09:44:54,referral,US,mobile,2025-12-26 09:44:54,False
1167,2026-06-13 07:51:36,social,DE,mobile,2026-06-13 07:51:36,False
1168,2025-10-18 18:31:07,referral,CA,mobile,2025-10-18 18:31:07,False
1169,2026-06-17 16:30:07,referral,BR,desktop,2026-06-17 16:30:07,False
1170,2026-03-24 03:42:28,direct,BR,desktop,2026-03-24 03:42:28,False
1171,2025-11-27 14:41:29,organic,CA,desktop,2026-02-09 20:41:29,True
1172,2025-12-18 15:04:30,email,UK,desktop,2026-03-20 17:04:30,True
1173,2025-09-03 11:49:26,organic,CA,mobile,2025-09-03 11:49:26,False
1174,2026-01-07 05:46:54,email,DE,mobile,2026-03-31 07:46:54,True
1175,2026-06-09 06:56:02,paid_search,US,desktop,2026-06-09 06:56:02,False
1176,2025-12-25 06:29:27,email,UK,mobile,2025-12-25 06:29:27,False
1177,2026-01-29 08:29:08,paid_search,DE,mobile,2026-01-29 08:29:08,False
1178,2026-02-18 04:34:47,paid_search,US,mobile,2026-02-18 04:48:47,False
1179,2026-04-04 06:44:08,organic,CA,desktop,2026-04-04 08:10:08,True
1180,2026-01-24 20:38:19,email,US,mobile,2026-01-24 20:38:19,False
1181,2026-03-02 09:28:49,email,AU,mobile,2026-03-02 09:28:49,False
1182,2026-04-21 19:06:40,referral,US,mobile,2026-05-17 21:06:40,True
1183,2025-10-30 22:33:05,organic,FR,desktop,2025-12-02 08:33:05,True
1184,2025-11-16 02:00:10,referral,FR,desktop,2025-12-17 19:00:10,True
1185,2026-01-14 03:19:46,email,CA,mobile,2026-01-14 03:19:46,False
1186,2026-03-01 15:07:49,referral,DE,mobile,2026-03-01 15:07:49,False
1187,2026-01-30 03:02:57,referral,US,mobile,2026-01-30 03:02:57,False
1188,2026-02-25 11:59:05,social,BR,desktop,2026-02-25 11:59:05,False
1189,2026-03-08 08:27:26,referral,FR,desktop,2026-03-08 08:27:26,False
1190,2025-11-22 13:30:15,email,FR,mobile,2025-11-22 13:30:15,False
1191,2026-06-11 06:37:22,organic,UK,mobile,2026-06-24 21:37:22,True
1192,2026-04-28 18:12:10,referral,UK,mobile,2026-04-28 18:12:10,False
1193,2026-03-09 02:06:53,email,AU,desktop,2026-03-09 02:06:53,False
1194,2025-10-29 01:01:18,organic,US,tablet,2025-10-29 01:01:18,False
1195,2026-01-22 20:37:10,email,FR,mobile,2026-01-22 20:37:10,False
1196,2026-06-07 05:42:16,organic,US,desktop,2026-06-07 05:42:16,False
1197,2026-05-01 17:42:58,direct,UK,tablet,2026-05-01 17:42:58,False
1198,2025-10-28 15:11:18,paid_search,FR,desktop,2026-01-11 15:11:18,True
1199,2025-11-08 02:39:14,email,IN,mobile,2025-11-08 02:39:14,False
1200,2026-03-09 03:23:34,paid_search,US,desktop,2026-03-09 04:17:34,False
1201,2026-04-14 06:11:31,organic,US,desktop,2026-04-14 06:11:31,False
1202,2026-02-18 10:55:05,direct,UK,mobile,2026-02-18 10:55:05,False
1203,2026-04-04 04:28:41,email,FR,mobile,2026-05-23 12:28:41,True
1204,2026-01-09 06:35:13,organic,IN,mobile,2026-01-09 06:35:13,False
1205,2025-12-03 22:28:16,organic,AU,mobile,2025-12-03 22:28:16,False
1206,2026-06-14 16:02:11,paid_search,IN,mobile,2026-06-14 16:02:11,False
1207,2026-06-19 15:31:30,email,US,mobile,2026-06-19 15:31:30,False
1208,2026-06-04 06:19:16,organic,US,desktop,2026-06-21 12:19:16,True
1209,2026-01-26 23:41:52,direct,IN,desktop,2026-02-27 19:41:52,True
1210,2025-11-27 20:07:26,social,US,mobile,2025-11-27 20:07:26,False
1211,2026-01-22 07:19:51,organic,BR,mobile,2026-04-09 06:19:51,True
1212,2025-12-28 09:04:03,email,UK,mobile,2025-12-28 09:04:03,False
1213,2026-01-20 04:48:08,organic,IN,mobile,2026-01-20 04:48:08,False
1214,2026-06-28 04:46:58,direct,DE,desktop,2026-06-28 06:13:58,True
1215,2026-04-26 05:59:17,social,US,desktop,2026-04-26 05:59:17,False
1216,2025-12-11 11:45:52,organic,AU,mobile,2025-12-11 11:45:52,False
1217,2026-04-20 11:17:57,paid_search,IN,mobile,2026-04-20 12:39:57,True
1218,2025-12-28 13:32:06,paid_search,BR,tablet,2025-12-28 13:32:06,False
1219,2026-04-19 01:39:15,referral,BR,desktop,2026-04-19 01:39:15,False
1220,2025-11-09 04:45:30,organic,AU,desktop,2025-11-09 04:45:30,False
1221,2025-11-30 00:59:20,paid_search,US,desktop,2025-12-27 15:59:20,True
1222,2026-04-14 18:55:13,organic,AU,desktop,2026-05-17 11:55:13,True
1223,2026-01-07 09:17:43,direct,US,mobile,2026-01-07 09:17:43,False
1224,2026-05-19 21:12:26,paid_search,FR,tablet,2026-06-07 01:12:26,True
1225,2025-12-25 16:44:51,referral,IN,desktop,2025-12-25 16:44:51,False
1226,2026-03-20 05:03:54,email,US,mobile,2026-05-28 21:03:54,True
1227,2026-01-27 14:28:14,referral,US,mobile,2026-03-09 13:28:14,True
1228,2025-09-15 18:27:09,paid_search,US,desktop,2025-09-15 18:27:09,False
1229,2026-04-07 08:31:22,organic,BR,mobile,2026-04-21 01:31:22,True
1230,2026-03-31 16:54:11,organic,US,mobile,2026-03-31 16:54:11,False
1231,2026-02-27 12:36:36,paid_search,BR,mobile,2026-05-13 17:36:36,True
1232,2025-11-19 11:24:01,paid_search,UK,mobile,2025-12-25 16:24:01,True
1233,2026-03-09 05:57:38,email,US,mobile,2026-06-06 22:57:38,True
1234,2026-01-18 05:55:42,referral,DE,desktop,2026-02-10 13:55:42,True
1235,2025-09-15 12:58:37,direct,US,desktop,2025-09-15 12:58:37,False
1236,2025-12-01 22:46:03,direct,US,mobile,2025-12-01 22:46:03,False
1237,2026-02-24 11:25:13,direct,US,mobile,2026-04-26 16:25:13,True
1238,2026-02-28 08:25:24,organic,UK,mobile,2026-03-16 16:25:24,True
1239,2026-04-03 20:58:02,paid_search,BR,mobile,2026-04-03 20:58:02,False
1240,2025-12-09 09:13:38,organic,IN,mobile,2026-01-29 11:13:38,True
1241,2026-01-08 22:25:39,organic,US,desktop,2026-01-08 22:25:39,False
1242,2026-04-27 12:16:46,organic,IN,mobile,2026-04-27 12:16:46,False
1243,2026-02-03 01:47:10,referral,DE,desktop,2026-02-03 01:47:10,False
1244,2025-10-01 17:59:31,paid_search,FR,mobile,2025-10-01 17:59:31,False
1245,2026-06-08 05:56:16,referral,US,mobile,2026-06-08 05:56:16,False
1246,2026-02-25 09:46:47,referral,CA,mobile,2026-03-23 20:46:47,True
1247,2026-03-23 00:13:46,referral,IN,mobile,2026-03-23 00:13:46,False
1248,2025-12-27 07:01:51,organic,US,mobile,2025-12-27 07:01:51,False
1249,2025-12-04 13:55:51,referral,US,mobile,2025-12-04 13:55:51,False
1250,2026-02-08 23:20:32,organic,DE,mobile,2026-02-08 23:20:32,False
1251,2025-10-28 00:47:01,email,US,desktop,2025-10-28 00:47:01,False
1252,2026-06-04 15:55:28,organic,US,desktop,2026-06-04 18:01:28,True
1253,2025-12-15 07:45:50,email,UK,mobile,2025-12-15 07:45:50,False
1254,2026-05-03 09:44:43,paid_search,CA,desktop,2026-05-03 09:44:43,False
1255,2026-02-01 20:16:02,organic,US,mobile,2026-02-01 20:16:02,False
1256,2026-03-30 22:26:59,organic,AU,mobile,2026-04-09 12:26:59,True
1257,2026-01-15 19:00:18,social,BR,mobile,2026-03-16 06:00:18,True
1258,2026-02-08 02:15:18,organic,IN,mobile,2026-03-19 14:15:18,True
1259,2025-12-26 02:14:44,referral,US,mobile,2025-12-26 02:14:44,False
1260,2025-11-13 10:22:35,paid_search,DE,mobile,2025-11-13 10:22:35,False
1261,2026-03-13 01:14:26,organic,CA,mobile,2026-04-04 07:14:26,True
1262,2026-05-11 12:20:43,organic,US,mobile,2026-05-11 12:20:43,False
1263,2026-04-09 07:19:18,referral,CA,mobile,2026-05-05 02:19:18,True
1264,2026-05-24 18:55:57,paid_search,US,desktop,2026-05-24 18:55:57,False
1265,2025-11-08 02:13:24,organic,US,mobile,2026-01-10 23:13:24,True
1266,2026-01-07 01:34:52,social,UK,desktop,2026-01-07 01:34:52,False
1267,2025-10-12 06:35:12,organic,BR,mobile,2025-10-12 06:35:12,False
1268,2026-02-26 00:35:09,social,US,mobile,2026-02-26 00:35:09,False
1269,2026-05-18 13:01:44,social,US,mobile,2026-05-18 13:01:44,False
1270,2026-02-12 15:09:14,paid_search,DE,mobile,2026-02-12 15:09:14,False
1271,2026-04-04 09:44:30,referral,US,desktop,2026-04-04 10:52:30,True
1272,2025-12-17 11:24:11,social,US,mobile,2025-12-17 11:24:11,False
1273,2026-04-07 02:21:32,social,UK,desktop,2026-04-07 02:21:32,False
1274,2025-10-14 21:23:27,direct,UK,mobile,2025-12-16 16:23:27,True
1275,2025-12-02 12:38:44,referral,IN,mobile,2025-12-02 12:38:44,False
1276,2026-02-13 19:57:41,organic,BR,mobile,2026-02-13 19:57:41,False
1277,2026-02-03 15:06:27,paid_search,AU,mobile,2026-02-03 15:06:27,False
1278,2026-01-25 21:50:31,referral,CA,desktop,2026-01-25 22:51:31,True
1279,2026-02-08 16:56:44,email,UK,desktop,2026-02-08 16:56:44,False
1280,2025-11-04 01:40:06,referral,DE,mobile,2025-11-04 01:40:06,False
1281,2026-02-08 03:33:22,email,US,mobile,2026-02-08 03:33:22,False
1282,2026-03-10 17:15:01,paid_search,UK,mobile,2026-03-10 17:15:01,False
1283,2026-01-23 00:27:00,direct,UK,mobile,2026-01-23 00:27:00,False
1284,2026-04-14 09:38:57,direct,US,desktop,2026-04-14 09:38:57,False
1285,2026-06-28 22:45:16,email,FR,mobile,2026-06-28 22:45:16,False
1286,2026-02-01 00:52:59,paid_search,US,desktop,2026-02-20 17:52:59,True
1287,2025-12-21 14:34:52,social,US,mobile,2025-12-21 14:34:52,False
1288,2025-09-22 06:50:06,referral,IN,mobile,2025-09-22 06:50:06,False
1289,2026-03-23 10:23:52,referral,AU,mobile,2026-03-23 10:23:52,False
1290,2025-12-09 06:18:11,paid_search,IN,desktop,2025-12-09 06:18:11,False
1291,2025-11-30 05:55:06,paid_search,US,mobile,2026-01-05 17:55:06,True
1292,2025-12-28 10:23:29,referral,UK,mobile,2025-12-28 12:15:29,True
1293,2025-11-10 14:27:07,paid_search,IN,desktop,2025-11-10 14:27:07,False
1294,2026-04-01 11:59:25,paid_search,CA,desktop,2026-05-29 23:59:25,True
1295,2026-01-27 04:48:25,paid_search,US,desktop,2026-01-27 05:37:25,False
1296,2025-09-18 19:03:59,organic,US,mobile,2025-11-22 21:03:59,True
1297,2026-02-02 07:26:56,referral,DE,mobile,2026-02-02 07:26:56,False
1298,2026-03-18 05:15:27,organic,CA,mobile,2026-03-18 05:15:27,False
1299,2026-05-09 02:19:14,paid_search,DE,mobile,2026-06-20 03:19:14,True
1300,2026-05-13 08:03:55,organic,FR,mobile,2026-06-17 09:03:55,True
1301,2025-12-08 21:32:13,email,US,mobile,2026-01-17 19:32:13,True
1302,2025-12-24 17:40:27,paid_search,FR,mobile,2025-12-24 17:40:27,False
1303,2026-05-21 10:08:08,organic,DE,mobile,2026-06-06 15:08:08,True
1304,2026-04-07 22:54:03,email,AU,mobile,2026-04-07 22:54:03,False
1305,2025-11-05 03:26:07,email,CA,mobile,2025-11-05 03:26:07,False
1306,2025-09-18 02:51:43,social,UK,desktop,2025-09-18 02:51:43,False
1307,2026-04-01 04:15:51,referral,CA,tablet,2026-06-07 04:15:51,True
1308,2026-03-08 05:55:49,paid_search,US,mobile,2026-03-08 05:55:49,False
1309,2025-09-01 23:54:35,paid_search,IN,mobile,2025-09-01 23:54:35,False
1310,2026-01-14 08:32:22,email,US,tablet,2026-04-10 11:32:22,True
1311,2026-04-09 22:19:31,email,US,mobile,2026-06-24 20:19:31,True
1312,2026-02-09 12:51:25,direct,AU,desktop,2026-04-02 17:51:25,True
1313,2026-02-06 08:35:25,organic,UK,mobile,2026-02-06 08:35:25,False
1314,2026-06-10 19:07:21,direct,IN,mobile,2026-06-22 15:07:21,True
1315,2025-12-16 20:21:23,email,CA,mobile,2025-12-16 20:21:23,False
1316,2026-04-01 04:19:20,email,IN,desktop,2026-04-01 04:19:20,False
1317,2026-02-05 02:11:08,organic,IN,mobile,2026-02-05 02:11:08,False
1318,2025-12-24 09:31:16,referral,US,mobile,2026-03-06 03:31:16,True
1319,2025-11-07 19:36:51,referral,IN,mobile,2025-12-06 05:36:51,True
1320,2026-02-05 08:29:32,paid_search,AU,desktop,2026-04-11 04:29:32,True
1321,2025-09-14 01:55:18,referral,US,mobile,2025-09-14 01:55:18,False
1322,2026-06-23 22:00:21,email,US,mobile,2026-06-23 22:00:21,False
1323,2026-02-20 05:07:11,direct,UK,desktop,2026-03-18 10:07:11,True
1324,2025-12-27 01:14:28,paid_search,UK,desktop,2025-12-27 01:14:28,False
1325,2026-05-14 23:42:12,social,BR,mobile,2026-05-14 23:42:12,False
1326,2026-03-09 20:51:38,email,US,mobile,2026-03-28 10:51:38,True
1327,2026-06-24 06:22:14,referral,FR,desktop,2026-06-24 06:22:14,False
1328,2025-11-11 08:16:54,organic,CA,mobile,2025-11-11 08:16:54,False
1329,2026-05-13 10:41:05,organic,BR,mobile,2026-06-26 21:41:05,True
1330,2026-06-25 22:03:45,email,US,mobile,2026-06-25 22:03:45,False
1331,2026-03-13 10:00:47,organic,AU,mobile,2026-03-13 10:00:47,False
1332,2026-06-16 14:35:10,referral,US,mobile,2026-06-16 14:35:10,False
1333,2026-06-08 15:22:58,direct,IN,desktop,2026-06-08 15:22:58,False
1334,2026-04-29 17:32:05,referral,IN,desktop,2026-04-29 18:52:05,True
1335,2025-09-11 06:52:07,social,FR,mobile,2025-09-11 06:52:07,False
1336,2026-01-13 05:19:07,organic,US,desktop,2026-01-31 03:19:07,True
